run_id,run_name,epoch,train_loss,dev_loss,dev_acc,dev_f1,lr
1,full-adam-final,0,0.34617643082050376,0.27912917626443606,0.8773405228919835,0.8705401340501289,3e-05
1,full-adam-final,1,0.24973475348581414,0.2587382069187472,0.8871602067822603,0.8795070847604036,3e-05
1,full-adam-final,2,0.18871254612888352,0.26104699544670423,0.8921071508075886,0.885387895459868,3e-05
1,full-adam-final,3,0.14156789406292514,0.27927631796095903,0.8949269089020258,0.8886081807441031,3e-05
1,full-adam-final,4,0.10723576179170705,0.30444360829248235,0.8929233965717678,0.8868178711442655,3e-05
2,full-adamw-cosine-final,0,0.3472507507923203,0.27874703368377024,0.8783546464171758,0.8716273697784367,2.9815819726872015e-05
2,full-adamw-cosine-final,1,0.2495817302024145,0.26327136338626306,0.8851814291721289,0.8774234482005477,2.9266773709085743e-05
2,full-adamw-cosine-final,2,0.18775442918581192,0.25992918170955803,0.8938385812164535,0.886773471024974,2.8366382819125218e-05
2,full-adamw-cosine-final,3,0.1394606016774716,0.2787978534148708,0.8941601325780999,0.8873593738317008,2.7136820796378963e-05
2,full-adamw-cosine-final,4,0.10226034683913095,0.3084606678777123,0.8944816839397463,0.8879103076643278,2.560836780933643e-05
2,full-adamw-cosine-final,5,0.07669364764899851,0.33703739228831725,0.8983403002795023,0.8913146462999353,2.381866475216942e-05
3,lora-adam-final,0,0.3934934765445302,0.32286826240505984,0.8535951915704074,0.8436510175905407,0.0002
3,lora-adam-final,1,0.33049796606865756,0.30276078509860266,0.8640827129041035,0.8551382541888005,0.0002
3,lora-adam-final,2,0.30776179552799116,0.2935686107123113,0.8671745529199337,0.8606172828980384,0.0002
3,lora-adam-final,3,0.29086340967345187,0.3062968727179754,0.8647010809072695,0.8577892309911006,0.0002
3,lora-adam-final,4,0.27749956530257447,0.2926700709582499,0.8720720275050088,0.8656380061846611,0.0002
3,lora-adam-final,5,0.26727944112607416,0.2861522578753948,0.8733087635113409,0.8668091336714235,0.0002
3,lora-adam-final,6,0.2580590778093566,0.295996108041723,0.8727893343886813,0.8671636199175226,0.0002
3,lora-adam-final,7,0.25095852202847474,0.279397232217154,0.8794182393826214,0.8705208703682596,0.0002
3,lora-adam-final,8,0.24538078580909725,0.2773618950083313,0.8815206905933859,0.8741421410483192,0.0002
3,lora-adam-final,9,0.23780449556009484,0.2779049922512264,0.8785030547379357,0.8707579939205133,0.0002
3,lora-adam-final,10,0.23340933942448164,0.2768150314930572,0.8829553043607311,0.8747955452325651,0.0002
3,lora-adam-final,11,0.22816060664384882,0.28477226036269443,0.8829058349204779,0.8753415627972747,0.0002
3,lora-adam-final,12,0.22362979763350288,0.28188004712630793,0.8814712211531327,0.8731255365301264,0.0002
3,lora-adam-final,13,0.21931798851252804,0.2794800470187958,0.8812238739518662,0.8748099948513095,0.0002
4,lora-adamw-cosine-final,0,0.39097114902001073,0.3227452977597249,0.8516658834005293,0.8411459502670522,0.00019876883405951377
4,lora-adamw-cosine-final,1,0.33282911405716625,0.30467205674802234,0.862252343614732,0.8545631519724075,0.00019510565162951537
4,lora-adamw-cosine-final,2,0.3152834123316992,0.2969777908474454,0.865566796111702,0.8575091298491249,0.0001891006524188368
4,lora-adamw-cosine-final,3,0.30289406855922946,0.30282716462133163,0.8659378169136016,0.8570572944657212,0.00018090169943749476
4,lora-adamw-cosine-final,4,0.29280730946729155,0.2872560261861723,0.8718741497439957,0.8644178236089275,0.00017071067811865479
4,lora-adamw-cosine-final,5,0.28536086281870876,0.29062835592378017,0.8720967622251354,0.8663605940566887,0.00015877852522924732
4,lora-adamw-cosine-final,6,0.27750691714665776,0.29887120831434266,0.866605654357021,0.8614484468607109,0.00014539904997395468
4,lora-adamw-cosine-final,7,0.26929508462300167,0.2761360733306373,0.8785030547379357,0.869547237414033,0.00013090169943749476
4,lora-adamw-cosine-final,8,0.26171801702158154,0.2746771354441203,0.8810754656311064,0.8735041623972675,0.0001156434465040231
4,lora-adamw-cosine-final,9,0.25466221172642695,0.2704545792636631,0.8818917113952855,0.8750719389572275,0.0001
4,lora-adamw-cosine-final,10,0.2478759441866602,0.2748964997516502,0.8829058349204779,0.8741656608513286,8.435655349597689e-05
4,lora-adamw-cosine-final,11,0.2392204869855022,0.2691556905834451,0.8861708179771945,0.8789891980835084,6.909830056250526e-05
4,lora-adamw-cosine-final,12,0.23287532418346038,0.2720125735174245,0.8848598778104826,0.8764430021020184,5.4600950026045326e-05
4,lora-adamw-cosine-final,13,0.22614844762678196,0.26569904563773206,0.8866655123797275,0.8799664447682045,4.122147477075271e-05
4,lora-adamw-cosine-final,14,0.21818869135491467,0.26949232628048575,0.8861955526973212,0.8795593520347786,2.9289321881345254e-05
4,lora-adamw-cosine-final,15,0.21310686707802637,0.2717855770764402,0.8856019194142818,0.8785192136131605,1.9098300562505256e-05
4,lora-adamw-cosine-final,16,0.207555173281163,0.26978656948908997,0.8877785747854263,0.8807973298879748,1.0899347581163233e-05
