run_id,run_name,epoch,train_loss,dev_loss,dev_acc,dev_f1,lr
1,last-layer-adam-final,0,0.629141001964442,0.5761809952142624,0.6638056840386851,0.506471061793842,0.0005
1,last-layer-adam-final,1,0.6192292745803469,0.7213575084760051,0.6316752825941775,0.3871966840304621,0.0005
1,last-layer-adam-final,2,0.6204562915589329,0.5545368441172199,0.7165895767889386,0.6625637075648163,0.0005
1,last-layer-adam-final,3,0.620320972712093,0.5553892676716299,0.7112221425214573,0.6487512771798496,0.0005
1,last-layer-adam-final,4,0.6201279955467084,0.5604766172961898,0.6985579658166168,0.6147118298911194,0.0005
1,last-layer-adam-final,5,0.6192518305081885,0.6679706052657038,0.6323431200375967,0.38960776769564903,0.0005
2,last-layer-adamw-cosine-final,0,0.6298733506773353,0.5779286631773208,0.6613074773058942,0.4986118156181277,0.0004969303287812002
2,last-layer-adamw-cosine-final,1,0.6189902092253075,0.7192877238195848,0.6316752825941775,0.3871966840304621,0.00048777956181809566
2,last-layer-adamw-cosine-final,2,0.6194137092229031,0.5581836211335347,0.7161690865467857,0.6649436443195778,0.0004727730469854203
2,last-layer-adamw-cosine-final,3,0.6183555030322089,0.5586989993009422,0.7120878577258898,0.6538670246296474,0.0004522803466063161
2,last-layer-adamw-cosine-final,4,0.6170090283768455,0.5615081254561209,0.7057557693734695,0.6403309144093571,0.00042680613015560716
2,last-layer-adamw-cosine-final,5,0.6146485849889354,0.6675903498332153,0.6321452422765836,0.3888993533989786,0.0003969777458694903
