run_id,run_name,epoch,train_loss,dev_loss,dev_ppl,lr
1,full-adam-final,0,4.571518365074606,4.343358690493575,76.96560936753053,3e-05
1,full-adam-final,1,4.1622061028200035,4.272431275554907,71.69573598076337,3e-05
1,full-adam-final,2,4.0199516380534455,4.264595103041034,71.13611134636902,3e-05
1,full-adam-final,3,3.8209718535928165,4.293905953380549,73.25202945477042,3e-05
1,full-adam-final,4,3.740188051672543,4.294645077714296,73.30619182613437,3e-05
1,full-adam-final,5,3.661108648075777,4.3342817074784605,76.27015492758478,3e-05
2,full-adamw-cosine-final,0,4.947567771462833,4.583393275180709,97.84584942201597,1.7e-05
2,full-adamw-cosine-final,1,4.427352877224193,4.348160360461083,77.33606150525083,1.990569340443577e-05
2,full-adamw-cosine-final,2,4.245169639587402,4.286605407144422,72.71919697748623,1.9540444024062807e-05
2,full-adamw-cosine-final,3,4.040755945093491,4.2696694347345945,71.49799695803394,1.891006524188368e-05
2,full-adamw-cosine-final,4,3.9686422207776237,4.2615533276139015,70.92006002727328,1.803207531480645e-05
2,full-adamw-cosine-final,5,3.9090717119329117,4.264088425680856,71.10007741881724,1.6930873625456362e-05
2,full-adamw-cosine-final,6,3.8113721679238712,4.269491890880549,71.4853040549043,1.5637062622150168e-05
2,full-adamw-cosine-final,7,3.7668526873869053,4.2721091297185305,71.67264321774967,1.4186597375374283e-05
3,lora-adam-final,0,4.873670157264261,4.522352129499489,92.0518614373888,0.0003
3,lora-adam-final,1,4.231920003890991,4.406646158093604,81.99400690702456,0.0003
3,lora-adam-final,2,4.0332152001998,4.361247980706046,78.35485878332929,0.0003
3,lora-adam-final,3,3.8341993163613712,4.331956809926256,76.09304059720138,0.0003
3,lora-adam-final,4,3.767680112053366,4.364958290741822,78.64611960205997,0.0003
3,lora-adam-final,5,3.6932509225957535,4.380102424978096,79.84621123270703,0.0003
3,lora-adam-final,6,3.5951248898225674,4.398964712552935,81.36658723836612,0.0003
4,lora-adamw-cosine-final,0,5.000112561618581,4.600928475923627,99.57672732815998,0.00029966705807768474
4,lora-adamw-cosine-final,1,4.266130910200231,4.464399106034609,86.86881490693635,0.00029610178754135
4,lora-adamw-cosine-final,2,4.036511603523703,4.396899357020298,81.19870973028777,0.0002887181549238793
4,lora-adamw-cosine-final,3,3.868905586354873,4.416054841513946,82.7691031601782,0.0002777091310525435
4,lora-adamw-cosine-final,4,3.764595494550817,4.443437808027891,85.06688318078001,0.0002633624361531388
4,lora-adamw-cosine-final,5,3.686099557315602,4.471400608526212,87.47916130855994,0.00024605302029790836
